ID,deposits,deposit_amount,withdrawals,withdrawal_amount,declines,biggest_deposit,deposit_amount_variance,withdrawal_amount_variance,nightdeposits,activeweeks,activemonths,propnight,intensity,netloss,logdeclines
customer238,5,185,2,60,0,50,345,800,2,3,2,0.4,1.666666667,125,0
customer239,44,6910,0,0,22,350,13038.74207,0,23,3,1,0.522727273,14.66666667,6910,3.135494216
customer24,72,1905,0,0,0,60,193.096831,0,8,26,10,0.111111111,2.769230769,1905,0
customer240,41,4100,0,0,0,100,0,0,24,13,7,0.585365854,3.153846154,4100,0
customer241,8,600,0,0,0,150,1964.285714,0,0,3,2,0,2.666666667,600,0
customer242,21,265.85,2,124,0,25,23.85940476,8,6,9,8,0.285714286,2.333333333,141.85,0
customer243,48,1075,26,1068,0,50,346.5421099,1028.953846,13,8,6,0.270833333,6,7,0
customer244,29,393,1,27.2,0,30,42.89901478,0,1,8,5,0.034482759,3.625,365.8,0
customer245,59,30120,0,0,2,2000,179549.737,0,19,25,10,0.322033898,2.36,30120,1.098612289
customer246,136,2137,2,3000,3,105,108.7541939,5.00E+05,8,11,6,0.058823529,12.36363636,-863,1.386294361
customer247,154,4763.04,181,5821.09,0,30,349.0861895,577.73096,44,52,12,0.285714286,2.961538462,-1058.05,0
customer248,64,4006.48,0,0,0,500,8472.466894,0,17,11,4,0.265625,5.818181818,4006.48,0
customer249,178,16038,0,0,60,500,9389.277852,0,41,13,6,0.230337079,13.69230769,16038,4.110873864
customer25,74,1295,3,175,0,80,130.3082192,208.3333333,1,17,7,0.013513514,4.352941176,1120,0
customer250,86,3490,6,1625,0,200,706.1991792,18104.16667,11,22,7,0.127906977,3.909090909,1865,0
customer251,5,95,0,0,0,25,30,0,0,3,2,0,1.666666667,95,0
customer252,20,1537,0,0,2,200,2419.923684,0,3,3,3,0.15,6.666666667,1537,1.098612289
customer253,19,1605,0,0,0,200,2446.929825,0,1,13,8,0.052631579,1.461538462,1605,0
customer254,123,2130.25,5,1370.72,2,28,49.668341,41664.66368,35,9,3,0.284552846,13.66666667,759.53,1.098612289
customer255,33,2396,0,0,0,150,972.3712121,0,2,2,1,0.060606061,16.5,2396,0
customer256,102,20769,10,5210,90,800,38170.15929,521854.4444,13,12,5,0.12745098,8.5,15559,4.510859507
customer257,12,320,4,320,3,2000,424.2424242,3266.666667,2,7,3,0.166666667,1.714285714,0,1.386294361
customer258,15,240,0,0,0,50,93.57142857,0,4,4,2,0.266666667,3.75,240,0
customer259,42,18525,0,0,109,500,15726.26307,0,4,6,3,0.095238095,7,18525,4.700480366
customer26,992,25051,1,100,9,85,131.8804147,0,59,41,11,0.059475806,24.19512195,24951,2.302585093
customer260,265,93812.58,30,30483.55,56,1250,80981.06555,1261459.375,40,45,12,0.150943396,5.888888889,63329.03,4.043051268
customer261,94,7010,0,0,0,150,628.3115992,0,33,32,11,0.35106383,2.9375,7010,0
customer262,24,1108.61,3,998.68,0,138,1190.7342,94197.51413,0,2,1,0,12,109.93,0
customer263,50,16200,0,0,93,500,20024.4898,0,7,7,3,0.14,7.142857143,16200,4.543294782
customer264,2,75,0,0,0,50,312.5,0,0,2,2,0,1,75,0
customer265,2,30,0,0,0,20,50,0,2,2,1,1,1,30,0
customer266,49,530,1,150,13,2000,32.65306122,0,3,19,5,0.06122449,2.578947368,380,2.63905733
customer267,227,7033,0,0,0,100,813.3182722,0,53,16,4,0.233480176,14.1875,7033,0
customer268,162,135528.95,25,93650,21,2000,600417.0042,11579150,29,34,11,0.179012346,4.764705882,41878.95,3.091042453
customer269,98,4983.69,6,4170.29,0,100,1405.742542,152585.394,23,15,5,0.234693878,6.533333333,813.4,0
customer27,378,5021,0,0,8,40,9.932922123,0,191,46,12,0.505291005,8.217391304,5021,2.197224577
customer270,11,505,0,0,0,60,204.0909091,0,0,5,4,0,2.2,505,0
customer271,60,11100,0,0,0,300,3076.271186,0,17,25,7,0.283333333,2.4,11100,0
customer272,18,1005,0,0,0,100,244.8529412,0,2,13,6,0.111111111,1.384615385,1005,0
customer273,17,5865,0,0,2,500,38706.25,0,9,6,5,0.529411765,2.833333333,5865,1.098612289
customer274,45,4612,0,0,0,300,5186.710101,0,16,7,4,0.355555556,6.428571429,4612,0
customer275,15,240,0,0,3,50,118.5714286,0,0,1,1,0,15,240,1.386294361
customer276,131,4404,0,0,0,150,305.7301233,0,45,37,10,0.34351145,3.540540541,4404,0
customer277,54,1600,0,0,0,30,7.407407407,0,1,12,6,0.018518519,4.5,1600,0
customer278,5,85,0,0,0,40,57.5,0,3,4,3,0.6,1.25,85,0
customer279,2,37.05,0,0,0,30,145.35125,0,1,2,2,0.5,1,37.05,0
customer28,213,17125,0,0,0,200,1645.231509,0,51,27,8,0.23943662,7.888888889,17125,0
customer280,4,130,0,0,0,50,158.3333333,0,2,3,1,0.5,1.333333333,130,0
customer281,6,500,0,0,0,100,666.6666667,0,1,2,2,0.166666667,3,500,0
customer282,27,4750,0,0,0,500,12571.22507,0,2,7,2,0.074074074,3.857142857,4750,0
customer283,104,5873,3,1630,2,100,829.1836258,6633.333333,22,21,9,0.211538462,4.952380952,4243,1.098612289
customer284,177,2770,2,1305,0,390,95.52433231,30012.5,76,34,12,0.429378531,5.205882353,1465,0
customer285,70,4840.51,4,1100,0,100,967.3130739,9166.666667,3,7,3,0.042857143,10,3740.51,0
customer286,92,10812,0,0,0,200,772.5379838,0,8,27,8,0.086956522,3.407407407,10812,0
customer287,83,5360.88,0,0,0,120,481.9949781,0,15,24,8,0.180722892,3.458333333,5360.88,0
customer288,10,250,0,0,0,50,211.1111111,0,2,6,3,0.2,1.666666667,250,0
customer289,184,8309.38,41,10768,0,100,1097.78669,146052.9878,12,32,12,0.065217391,5.75,-2458.62,0
customer29,203,10633,0,0,0,100,458.4568966,0,35,22,7,0.172413793,9.227272727,10633,0
customer290,1,15,0,0,0,15,0,0,0,1,1,0,1,15,0
customer291,103,3812.82,0,0,11,100,981.8353455,0,47,11,4,0.45631068,9.363636364,3812.82,2.48490665
customer292,87,1445.5,0,0,0,40,46.71337878,0,28,25,9,0.32183908,3.48,1445.5,0
customer293,10,11400,2,3200,0,2000,489333.3333,980000,0,6,4,0,1.666666667,8200,0
customer294,47,4300,0,0,0,250,1339.037928,0,3,10,3,0.063829787,4.7,4300,0
customer295,5,88.66,4,232.66,0,20,60.87912,2376.415567,0,1,1,0,5,-144,0
customer296,139,33225.66,58,40228.15,2,2000,99205.12318,716040.9806,37,47,12,0.26618705,2.957446809,-7002.49,1.098612289
customer297,54,1985,0,0,0,100,829.3937806,0,18,11,5,0.333333333,4.909090909,1985,0
customer298,9,105,0,0,0,15,6.25,0,1,1,1,0.111111111,9,105,0
customer299,21,1386,0,0,0,100,507.3,0,6,3,1,0.285714286,7,1386,0
customer3,941,18609,59,11050,0,50,76.36562507,17378.72589,123,33,9,0.130712009,28.51515152,7559,0
customer30,672,36250,0,0,104,250,2431.743444,0,180,41,10,0.267857143,16.3902439,36250,4.65396035
customer300,50,13651.5,0,0,0,500,16037.38173,0,15,17,6,0.3,2.941176471,13651.5,0
customer301,3,80,0,0,0,30,33.33333333,0,1,3,2,0.333333333,1,80,0
customer302,208,31461,18,17738,2,1505,14452.77051,447897.4379,11,31,11,0.052884615,6.709677419,13723,1.098612289
customer303,9,90,9,90,1,2000,0,0,1,7,3,0.111111111,1.285714286,0,0.693147181
customer304,106,4873.5,0,0,0,150,947.2970575,0,8,21,8,0.075471698,5.047619048,4873.5,0
customer305,37,1178,2,500,0,50,182.0285285,0,4,11,4,0.108108108,3.363636364,678,0
customer306,109,8678.75,0,0,0,200,1684.052795,0,30,31,9,0.275229358,3.516129032,8678.75,0
customer307,76,1565,0,0,0,40,13.31140351,0,35,6,2,0.460526316,12.66666667,1565,0
customer308,17,1135,0,0,0,100,402.9411765,0,5,13,8,0.294117647,1.307692308,1135,0
customer309,146,37120,0,0,37,600,14812.18706,0,41,26,12,0.280821918,5.615384615,37120,3.63758616
customer31,449,9754,0,0,0,120,139.4771317,0,77,51,12,0.171492205,8.803921569,9754,0
customer310,168,10918,30,11770,0,200,1156.993869,135749.5402,5,33,12,0.029761905,5.090909091,-852,0
customer311,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer312,165,5021,12,2360,3,100,385.8685883,9496.969697,48,24,12,0.290909091,6.875,2661,1.386294361
customer313,76,11552.66,25,11509.82,0,500,24017.89848,182358.0747,18,29,11,0.236842105,2.620689655,42.84,0
customer314,7,540,0,0,0,200,4057.142857,0,3,2,2,0.428571429,3.5,540,0
customer315,60,2495,5,1573,0,50,124.9929379,47121.3,0,29,9,0,2.068965517,922,0
customer316,3,150,0,0,0,50,0,0,0,1,1,0,3,150,0
customer317,32,2700,0,0,0,200,1683.467742,0,3,6,2,0.09375,5.333333333,2700,0
customer318,62,2785,0,0,2,115,367.6163406,0,6,7,2,0.096774194,8.857142857,2785,1.098612289
customer319,14,140,0,0,0,10,0,0,7,3,3,0.5,4.666666667,140,0
customer32,7,720.05,1,200,0,200,2223.262262,0,2,5,3,0.285714286,1.4,520.05,0
customer320,122,9877.99,11,6785.23,0,250,2390.687612,135937.9152,23,41,11,0.18852459,2.975609756,3092.76,0
customer321,20,323,0,0,0,25,26.45,0,9,6,4,0.45,3.333333333,323,0
customer322,34,2630,1,400,0,300,3098.841355,0,3,3,2,0.088235294,11.33333333,2230,0
customer323,14,1295.05,2,770,0,211,3230.950179,95922,5,4,1,0.357142857,3.5,525.05,0
customer324,98,1928.8,2,200,0,100,184.0279066,0,40,35,11,0.408163265,2.8,1728.8,0
customer325,147,9317.33,42,10930,0,100,668.2454109,23548.72242,49,31,10,0.333333333,4.741935484,-1612.67,0
customer326,20,580,0,0,5,50,75.26315789,0,6,2,1,0.3,10,580,1.791759469
customer327,104,1472.8,23,1285,0,50.3,37.21902674,1276.482213,23,27,8,0.221153846,3.851851852,187.8,0
customer328,75,3640,35,3615,0,75,99.17117117,7188.151261,38,15,4,0.506666667,5,25,0
customer329,176,6140,0,0,0,100,211.1298701,0,10,33,12,0.056818182,5.333333333,6140,0
customer33,216,7724,0,0,0,100,303.0859604,0,83,39,12,0.384259259,5.538461538,7724,0
customer330,8,290,0,0,0,50,219.6428571,0,1,6,5,0.125,1.333333333,290,0
customer331,33,8849,1,2000,14,400,5919.632576,0,6,6,2,0.181818182,5.5,6849,2.708050201
customer332,12,1363,5,3700,0,100,4739.537879,349250,3,6,4,0.25,2,-2337,0
customer333,5,185,0,0,0,100,1395,0,2,1,1,0.4,5,185,0
customer334,54,933,0,0,5,25,39.78930818,0,4,5,1,0.074074074,10.8,933,1.791759469
customer335,8,210,0,0,0,40,226.7857143,0,1,5,1,0.125,1.6,210,0
customer336,50,1073,3,500,4,50,64.26367347,3333.333333,5,9,7,0.1,5.555555556,573,1.609437912
customer337,45,818,0,0,0,100,272.1494949,0,7,5,2,0.155555556,9,818,0
customer338,4,200,0,0,0,50,0,0,1,3,1,0.25,1.333333333,200,0
customer339,144,116869.9,16,79243.9,5,2000,629767.6879,14227653.68,37,37,12,0.256944444,3.891891892,37626,1.791759469
customer34,333,7994.15,10,3980,14,100,2621.702655,108002,73,41,11,0.219219219,8.12195122,4014.15,2.708050201
customer340,11,325,0,0,0,50,102.2727273,0,3,3,1,0.272727273,3.666666667,325,0
customer341,201,2727,0,0,0,60,30.72671642,0,60,9,3,0.298507463,22.33333333,2727,0
customer342,4,200,0,0,0,50,0,0,0,4,1,0,1,200,0
customer343,14,640,0,0,0,50,87.91208791,0,0,11,4,0,1.272727273,640,0
customer344,38,11700,0,0,4,800,24935.98862,0,7,12,6,0.184210526,3.166666667,11700,1.609437912
customer345,198,2120,0,0,0,50,12.44167564,0,57,49,12,0.287878788,4.040816327,2120,0
customer346,16,330,0,0,3,30,6.25,0,4,1,2,0.25,16,330,1.386294361
customer347,43,25435,4,14000,12,2000,462525.6368,13666666.67,3,15,5,0.069767442,2.866666667,11435,2.564949357
customer348,85,4140,0,0,0,50,25.68627451,0,7,34,9,0.082352941,2.5,4140,0
customer349,12,150,0,0,0,40,20.45454545,0,4,4,2,0.333333333,3,150,0
customer35,155,2752,0,0,21,173,40.87457059,0,19,11,6,0.122580645,14.09090909,2752,3.091042453
customer350,16,23500,0,0,47,2000,315625,0,6,9,5,0.375,1.777777778,23500,3.871201011
customer351,50,1446,1,30,0,50,135.8710204,0,6,9,5,0.12,5.555555556,1416,0
customer352,39,5410,0,0,0,500,19657.52362,0,3,10,3,0.076923077,3.9,5410,0
customer353,10,525,0,0,0,100,340.2777778,0,0,9,6,0,1.111111111,525,0
customer354,118,15424,1,50,47,500,7176.976097,0,30,8,3,0.254237288,14.75,15374,3.871201011
customer355,77,17830,0,0,11,500,27841.61825,0,3,24,6,0.038961039,3.208333333,17830,2.48490665
customer356,6,220,0,0,0,50,146.6666667,0,0,3,3,0,2,220,0
customer357,77,6895,0,0,2,200,2396.830144,0,4,9,5,0.051948052,8.555555556,6895,1.098612289
customer358,26,467.26,6,199.98,0,25,254.0386615,20.16572,10,18,10,0.384615385,1.444444444,267.28,0
customer359,52,2200,2,380,0,400,2885.511312,200,8,24,12,0.153846154,2.166666667,1820,0
customer36,384,5104.3,0,0,4,194.5,106.7318097,0,15,43,12,0.0390625,8.930232558,5104.3,1.609437912
customer360,23,7000,0,0,0,1000,37025.6917,0,4,7,4,0.173913043,3.285714286,7000,0
customer361,45,1420,1,300,0,80,172.1616162,0,18,9,4,0.4,5,1120,0
customer362,183,4692.07,1,305,47,100,290.2857807,0,37,10,6,0.202185792,18.3,4387.07,3.871201011
customer363,57,1195.6,11,2180,0,0,512.4833145,31796.36364,6,3,1,0.105263158,19,-984.4,0
customer364,11,130,0,0,0,25,21.36363636,0,4,6,3,0.363636364,1.833333333,130,0
customer365,34,1324.01,2,400,0,100,454.4225341,0,7,16,11,0.205882353,2.125,924.01,0
customer366,13,610,1,10,0,50,123.0769231,0,3,10,7,0.230769231,1.3,600,0
customer367,37,4685,0,0,0,250,5229.241742,0,13,7,3,0.351351351,5.285714286,4685,0
customer368,2,700,2,200,0,500,45000,0,0,2,1,0,1,500,0
customer369,89,7560,14,3500,0,100,676.4172625,21538.46154,23,14,5,0.258426966,6.357142857,4060,0
customer37,279,11240,0,0,0,150,443.082953,0,1,46,12,0.003584229,6.065217391,11240,0
customer370,20,1133,1,200,0,200,2982.871053,0,4,10,6,0.2,2,933,0
customer371,2,100,1,50,0,50,0,0,0,2,1,0,1,50,0
customer372,2,30,0,0,0,20,50,0,0,2,1,0,1,30,0
customer373,7,109,0,0,0,25,28.95238095,0,2,3,2,0.285714286,2.333333333,109,0
customer374,154,9972.88,172,11704.93,0,190,2320.596632,2629.444483,47,43,12,0.305194805,3.581395349,-1732.05,0
customer375,33,26311.72,10,20348.72,0,850,317813.1568,1367732.302,8,18,7,0.242424242,1.833333333,5963,0
customer376,75,9150,0,0,12,250,3056.756757,0,29,5,3,0.386666667,15,9150,2.564949357
customer377,55,1987.66,1,150,0,150,607.575718,0,18,5,2,0.327272727,11,1837.66,0
customer378,88,2530.43,11,3090,0,150,198.1127678,33964.09091,10,15,6,0.113636364,5.866666667,-559.57,0
customer379,100,12935,0,0,0,500,6022.55303,0,49,29,9,0.49,3.448275862,12935,0
customer38,404,34083.26,101,26555.39,0,200,726.9310893,71754.6145,136,46,12,0.336633663,8.782608696,7527.87,0
customer380,106,1457.66,2,200,0,100,40.18702246,0,21,21,6,0.198113208,5.047619048,1257.66,0
customer381,28,850,0,0,0,50,151.7195767,0,2,8,4,0.071428571,3.5,850,0
customer382,52,807,0,0,0,50,58.72511312,0,18,14,5,0.346153846,3.714285714,807,0
customer383,60,11200,0,0,23,250,3548.022599,0,2,5,2,0.033333333,12,11200,3.17805383
customer384,28,11370,0,0,16,2000,151209.9206,0,1,8,6,0.035714286,3.5,11370,2.833213344
customer385,159,45625,48,66485,0,250,49558.19998,2345996.095,22,19,8,0.13836478,8.368421053,-20860,0
customer386,17,230,0,0,0,20,14.88970588,0,12,3,1,0.705882353,5.666666667,230,0
customer387,89,15569.49,7,9994,7,1800,38416.30794,4848636.238,28,19,11,0.314606742,4.684210526,5575.49,2.079441542
customer388,27,305,0,0,0,20,10.75498575,0,8,9,2,0.296296296,3,305,0
customer389,12,6000,0,0,0,750,11363.63636,0,3,6,2,0.25,2,6000,0
customer39,437,6002.3,1,200,6,220,175.0804067,0,83,41,11,0.18993135,10.65853659,5802.3,1.945910149
customer390,34,1350,1,50,0,100,269.6078431,0,5,26,12,0.147058824,1.307692308,1300,0
customer391,67,2876,0,0,0,100,579.1610131,0,12,14,7,0.179104478,4.785714286,2876,0
customer392,55,1119,0,0,0,40,35.26734007,0,8,19,8,0.145454545,2.894736842,1119,0
customer393,19,2045,0,0,0,250,3689.912281,0,4,6,5,0.210526316,3.166666667,2045,0
customer394,14,8000,0,0,26,1000,32967.03297,0,3,5,2,0.214285714,2.8,8000,3.295836866
customer395,50,2396,0,0,0,85,178.442449,0,1,10,3,0.02,5,2396,0
customer396,10,2635,0,0,0,1000,85655.83333,0,8,3,1,0.8,3.333333333,2635,0
customer397,44,1197,6,2700,0,40,56.0269556,69520,2,7,4,0.045454545,6.285714286,-1503,0
customer398,32,3755,0,0,0,300,6588.684476,0,15,11,7,0.46875,2.909090909,3755,0
customer399,87,7360,0,0,0,150,637.9176691,0,62,21,11,0.712643678,4.142857143,7360,0
customer4,200,15000,0,0,3,353,1434.773869,0,55,24,8,0.275,8.333333333,15000,1.386294361
customer40,448,69630,0,0,409,1000,38028.79065,0,224,34,9,0.5,13.17647059,69630,6.01615716
customer400,51,4725,1,450,0,300,3207.352941,0,17,11,4,0.333333333,4.636363636,4275,0
customer401,129,3419.28,9,1935,0,50,55.91891159,29781.25,9,42,11,0.069767442,3.071428571,1484.28,0
customer402,40,2775,0,0,0,100,656.650641,0,29,16,6,0.725,2.5,2775,0
customer403,19,1725,0,0,0,150,570.1754386,0,2,5,2,0.105263158,3.8,1725,0
customer404,62,1992,0,0,0,50,114.4093072,0,13,13,7,0.209677419,4.769230769,1992,0
customer405,5,1500,0,0,0,500,12500,0,2,2,2,0.4,2.5,1500,0
customer406,1,40,0,0,0,40,0,0,1,1,1,1,1,40,0
customer407,75,1472,27,2075,0,40,87.96684685,3202.207977,12,21,8,0.16,3.571428571,-603,0
customer408,9,390,0,0,0,75,431.25,0,0,1,1,0,9,390,0
customer409,20,995,0,0,0,200,2324.934211,0,1,3,2,0.05,6.666666667,995,0
customer41,81,2860,0,0,0,50,35.21604938,0,15,38,11,0.185185185,2.131578947,2860,0
customer410,62,2409.2,0,0,0,100,217.1834585,0,16,14,4,0.258064516,4.428571429,2409.2,0
customer411,26,565.64,3,509.64,2,50,164.8197538,13499.0832,12,4,3,0.461538462,6.5,56,1.098612289
customer412,34,404.89,7,500,9,20,7.935122014,747.6190476,6,3,1,0.176470588,11.33333333,-95.11,2.302585093
customer413,6,270,0,0,0,50,70,0,0,3,1,0,2,270,0
customer414,12,300,0,0,2,40,63.63636364,0,2,2,1,0.166666667,6,300,1.098612289
customer415,10,1980,0,0,10,250,1351.111111,0,2,2,1,0.2,5,1980,2.397895273
customer416,99,24800,3,800,29,1000,30275.25253,5833.333333,14,21,6,0.141414141,4.714285714,24000,3.401197382
customer417,2,20,0,0,0,10,0,0,0,1,1,0,2,20,0
customer418,29,9975,0,0,8,586,23768.17734,0,16,6,5,0.551724138,4.833333333,9975,2.197224577
customer419,65,37910,3,15565,7,2000,327115.9615,75209764.08,4,18,8,0.061538462,3.611111111,22345,2.079441542
customer42,313,26164,0,0,55,300,4577.65915,0,51,28,12,0.162939297,11.17857143,26164,4.025351691
customer420,34,7562.5,7,4204.5,0,500,14882.21413,192762.0595,9,13,6,0.264705882,2.615384615,3358,0
customer421,7,230,0,0,0,50,165.4761905,0,0,3,2,0,2.333333333,230,0
customer422,15,360,0,0,0,40,182.8571429,0,3,13,6,0.2,1.153846154,360,0
customer423,23,2700,0,0,0,200,1729.249012,0,15,4,2,0.652173913,5.75,2700,0
customer424,56,793,0,0,3,50,61.26461039,0,0,13,5,0,4.307692308,793,1.386294361
customer425,83,946.34,0,0,0,20,4.86524834,0,22,28,10,0.265060241,2.964285714,946.34,0
customer426,140,2773.54,15,3297.89,0,50,92.44927957,65094.70966,15,13,3,0.107142857,10.76923077,-524.35,0
customer427,365,43929.16,43,24040,5,300,7679.132191,473780.0664,132,39,12,0.361643836,9.358974359,19889.16,1.791759469
customer428,4,155,0,0,0,50,172.9166667,0,3,3,1,0.75,1.333333333,155,0
customer429,15,477,0,0,0,50,190.0285714,0,12,5,4,0.8,3,477,0
customer43,57,6400,0,0,2,250,1118.812657,0,7,8,3,0.122807018,7.125,6400,1.098612289
customer430,11,285,0,0,0,50,264.0909091,0,0,6,4,0,1.833333333,285,0
customer431,44,5477,0,0,0,400,5265.278541,0,6,15,5,0.136363636,2.933333333,5477,0
customer432,29,2590,0,0,0,200,5099.507389,0,5,7,5,0.172413793,4.142857143,2590,0
customer433,104,2495,0,0,0,50,15.71835325,0,24,21,12,0.230769231,4.952380952,2495,0
customer434,6,120,0,0,0,20,0,0,0,1,1,0,6,120,0
customer435,13,650,0,0,0,50,0,0,0,13,12,0,1,650,0
customer436,47,671,7,405,0,23,21.50878816,2132.142857,15,16,6,0.319148936,2.9375,266,0
customer437,23,5450,0,0,0,250,1867.588933,0,14,6,4,0.608695652,3.833333333,5450,0
customer438,242,5404,2,354.59,0,40,12.84462124,11841.06605,28,42,10,0.115702479,5.761904762,5049.41,0
customer439,18,2900,0,0,0,500,13986.9281,0,5,4,2,0.277777778,4.5,2900,0
customer44,676,16662.5,46,12948,7,82,61.408976,49264.61063,325,52,12,0.480769231,13,3714.5,2.079441542
customer440,229,20925.32,26,9869.9,38,285,3052.728806,100403.9651,58,13,4,0.253275109,17.61538462,11055.42,3.663561646
customer441,7,99,0,0,0,25,35.14285714,0,2,3,3,0.285714286,2.333333333,99,0
customer442,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer443,15,206.5,0,0,0,30,31.05935238,0,5,7,2,0.333333333,2.142857143,206.5,0
customer444,3,150,0,0,0,50,0,0,0,2,1,0,1.5,150,0
customer445,31,1854.35,0,0,0,510,1850.313091,0,6,4,3,0.193548387,7.75,1854.35,0
customer446,16,900,0,0,0,100,291.6666667,0,0,3,2,0,5.333333333,900,0
customer447,165,2663.84,9,1549.31,0,30,39.57753952,49456.93118,19,21,6,0.115151515,7.857142857,1114.53,0
customer448,19,535,0,0,0,75,231.1403509,0,2,10,3,0.105263158,1.9,535,0
customer449,14,345.85,0,0,0,50,216.8840247,0,0,3,2,0,4.666666667,345.85,0
customer45,60,2005,3,955,0,50,169.9081921,30758.33333,34,20,8,0.566666667,3,1050,0
customer450,112,23075.01,0,0,48,2000,109051.6399,0,5,31,12,0.044642857,3.612903226,23075.01,3.891820298
customer451,60,17850,0,0,0,1000,27705.50847,0,18,27,10,0.3,2.222222222,17850,0
customer452,87,3240,0,0,0,100,377.1852446,0,5,20,6,0.057471264,4.35,3240,0
customer453,5,270,0,0,0,100,830,0,0,3,2,0,1.666666667,270,0
customer454,8,100,0,0,0,20,21.42857143,0,3,3,2,0.375,2.666666667,100,0
customer455,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer456,34,1722,0,0,0,100,509.9928699,0,17,14,7,0.5,2.428571429,1722,0
customer457,60,1750.3,6,825.3,0,50,111.121648,4958.36328,20,24,10,0.333333333,2.5,925,0
customer458,52,11800,0,0,8,400,5927.60181,0,9,8,2,0.173076923,6.5,11800,2.197224577
customer459,18,627.5,0,0,0,50,206.2295752,0,10,7,2,0.555555556,2.571428571,627.5,0
customer46,251,6169,0,0,4,219,537.2849402,0,114,26,7,0.454183267,9.653846154,6169,1.609437912
customer460,32,1966,0,0,0,150,897.6733871,0,12,6,2,0.375,5.333333333,1966,0
customer461,91,31500,0,0,17,600,15901.7094,0,29,27,12,0.318681319,3.37037037,31500,2.890371758
customer462,45,1625,5,1750,2,50,158.9646465,35000,3,3,2,0.066666667,15,-125,1.098612289
customer463,6,190,0,0,0,50,216.6666667,0,1,3,1,0.166666667,2,190,0
customer464,28,548,0,0,0,45,112.7724868,0,6,3,1,0.214285714,9.333333333,548,0
customer465,98,7159,0,0,0,200,1574.626236,0,25,9,2,0.255102041,10.88888889,7159,0
customer466,8,295,0,0,0,50,63.83928571,0,3,2,2,0.375,4,295,0
customer467,41,17196,0,0,118,1000,51868.24878,0,21,12,5,0.512195122,3.416666667,17196,4.779123493
customer468,2,1900,0,0,0,950,0,0,0,1,1,0,2,1900,0
customer469,13,5104,0,0,0,800,33135.58974,0,0,7,5,0,1.857142857,5104,0
customer47,401,13183.44,172,12732.9,0,787,3424.768595,29419.7182,36,46,12,0.089775561,8.717391304,450.54,0
customer470,238,7830.09,0,0,0,100,280.655131,0,59,47,12,0.24789916,5.063829787,7830.09,0
customer471,2,450,0,0,0,250,1250,0,2,1,1,1,2,450,0
customer472,9,255,0,0,0,35,18.75,0,0,1,1,0,9,255,0
customer473,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer474,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer475,1,15.3,1,60.25,0,0,0,0,0,1,1,0,1,-44.95,0
customer476,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer477,31,4070,0,0,0,200,1008.27957,0,8,17,9,0.258064516,1.823529412,4070,0
customer478,13,656,4,1158.71,0,50,462.7692308,6096.942025,1,11,8,0.076923077,1.181818182,-502.71,0
customer479,27,4700,0,0,25,1000,33978.91738,0,2,5,2,0.074074074,5.4,4700,3.258096538
customer48,343,4800,0,0,0,100,57.98826999,0,45,39,11,0.131195335,8.794871795,4800,0
customer480,72,4740.29,4,624.29,2,2000,5436.800254,54287.11103,20,21,10,0.277777778,3.428571429,4116,1.098612289
customer481,30,3120,0,0,4,200,2148.965517,0,16,7,5,0.533333333,4.285714286,3120,1.609437912
customer482,53,5567.4,0,0,0,200,5222.27791,0,4,8,4,0.075471698,6.625,5567.4,0
customer483,13,1300,0,0,0,150,833.3333333,0,0,1,1,0,13,1300,0
customer484,8,390,0,0,0,100,619.6428571,0,1,6,5,0.125,1.333333333,390,0
customer485,9,90,0,0,5,2000,0,0,2,7,4,0.222222222,1.285714286,90,1.791759469
customer486,22,625,0,0,0,50,117.5865801,0,20,3,3,0.909090909,7.333333333,625,0
customer487,2,20,0,0,0,10,0,0,0,2,1,0,1,20,0
customer488,3,210,0,0,0,100,700,0,1,3,2,0.333333333,1,210,0
customer489,31,489.8,0,0,0,60,62.76,0,8,4,1,0.258064516,7.75,489.8,0
customer49,19,357.26,2,102.04,0,50,143.8427673,2.0808,6,7,4,0.315789474,2.714285714,255.22,0
customer490,39,459,0,0,0,25,13.91902834,0,13,9,3,0.333333333,4.333333333,459,0
customer491,12,127.54,1,65,0,10,4.737633333,0,2,6,2,0.166666667,2,62.54,0
customer492,248,3120.48,17,2177,11,20,8.501939872,19729.05882,38,9,2,0.153225806,27.55555556,943.48,2.48490665
customer493,17,4797,0,0,17,900,34563.02941,0,2,4,3,0.117647059,4.25,4797,2.890371758
customer494,33,360,0,0,0,20,8.522727273,0,11,6,3,0.333333333,5.5,360,0
customer495,90,11892.86,29,9125,0,500,12160.83956,25424.87685,5,29,10,0.055555556,3.103448276,2767.86,0
customer496,75,1310,9,1470,0,25,182.8738739,68900,16,11,7,0.213333333,6.818181818,-160,0
customer497,2,200,4,262.94,0,100,0,1880.947567,0,1,1,0,2,-62.94,0
customer498,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer499,60,20000,0,0,0,500,19209.03955,0,20,21,9,0.333333333,2.857142857,20000,0
